date,port,wind_speed_kmh,wave_height_m,rainfall_mm,cyclone_alert_level,source
2020-11-19,IND_HLD,26.6,2.22,17.3,Watch,SYNTHETIC_DEMO
2020-11-19,IND_GOP,32.3,2.49,18.1,Watch,SYNTHETIC_DEMO
2020-11-19,AUS_NEW,28.9,2.83,11.9,Watch,SYNTHETIC_DEMO
2020-11-19,AUS_HAY,32.0,1.72,36.3,Watch,SYNTHETIC_DEMO
2020-11-19,IDN_TAB,22.3,1.83,10.8,Watch,SYNTHETIC_DEMO
2020-11-19,ZAF_RIC,29.0,2.38,15.4,Watch,SYNTHETIC_DEMO
2020-11-20,IND_VZG,29.1,2.28,28.8,Watch,SYNTHETIC_DEMO
2020-11-20,IND_PAR,21.9,2.16,12.8,Watch,SYNTHETIC_DEMO
2020-11-20,IND_GVM,29.7,2.64,11.2,Watch,SYNTHETIC_DEMO
2020-11-20,IND_DHM,33.5,2.44,12.3,Watch,SYNTHETIC_DEMO
2020-11-20,IND_HLD,27.9,2.53,11.8,Watch,SYNTHETIC_DEMO
2020-11-20,IND_GOP,26.5,2.5,11.3,Watch,SYNTHETIC_DEMO
2020-11-20,AUS_NEW,25.8,2.48,17.8,Watch,SYNTHETIC_DEMO
2020-11-20,AUS_HAY,30.0,2.03,10.5,Watch,SYNTHETIC_DEMO
2020-11-20,IDN_TAB,25.9,2.33,10.2,Watch,SYNTHETIC_DEMO
2020-11-20,ZAF_RIC,34.0,2.09,11.4,Watch,SYNTHETIC_DEMO
2020-11-21,IND_VZG,29.4,2.24,13.8,Watch,SYNTHETIC_DEMO
2020-11-21,IND_PAR,23.9,2.4,15.9,Watch,SYNTHETIC_DEMO
2020-11-21,IND_GVM,30.1,2.22,10.8,Watch,SYNTHETIC_DEMO
2020-11-21,IND_DHM,37.8,2.16,10.4,Warning,SYNTHETIC_DEMO
2020-11-21,IND_HLD,28.2,2.31,21.0,Watch,SYNTHETIC_DEMO
2020-11-21,IND_GOP,29.6,2.45,11.9,Watch,SYNTHETIC_DEMO
2020-11-21,AUS_NEW,30.8,2.14,15.7,Watch,SYNTHETIC_DEMO
2020-11-21,AUS_HAY,28.6,2.32,17.0,Watch,SYNTHETIC_DEMO
2020-11-21,IDN_TAB,26.2,1.81,10.1,Watch,SYNTHETIC_DEMO
2020-11-21,ZAF_RIC,36.2,2.54,21.3,Warning,SYNTHETIC_DEMO
2020-11-22,IND_VZG,23.0,2.58,12.4,Watch,SYNTHETIC_DEMO
2020-11-22,IND_PAR,21.5,2.57,10.5,Watch,SYNTHETIC_DEMO
2020-11-22,IND_GVM,31.1,2.39,16.2,Watch,SYNTHETIC_DEMO
2020-11-22,IND_DHM,20.4,2.62,10.3,Watch,SYNTHETIC_DEMO
2020-11-22,IND_HLD,27.1,2.39,10.4,Watch,SYNTHETIC_DEMO
2020-11-22,IND_GOP,28.4,2.12,10.4,Watch,SYNTHETIC_DEMO
2020-11-22,AUS_NEW,16.3,2.72,10.2,Watch,SYNTHETIC_DEMO
2020-11-22,AUS_HAY,31.9,2.51,10.8,Watch,SYNTHETIC_DEMO
2020-11-22,IDN_TAB,31.8,2.05,10.7,Watch,SYNTHETIC_DEMO
2020-11-22,ZAF_RIC,31.7,2.58,20.4,Watch,SYNTHETIC_DEMO
2020-11-23,IND_VZG,25.4,1.96,17.0,Watch,SYNTHETIC_DEMO
2020-11-23,IND_PAR,30.6,2.42,20.7,Watch,SYNTHETIC_DEMO
2020-11-23,IND_GVM,24.8,2.4,17.5,Watch,SYNTHETIC_DEMO
2020-11-23,IND_DHM,37.1,2.43,15.4,Warning,SYNTHETIC_DEMO
2020-11-23,IND_HLD,30.7,2.68,11.0,Watch,SYNTHETIC_DEMO
2020-11-23,IND_GOP,22.9,2.6,10.5,Watch,SYNTHETIC_DEMO
2020-11-23,AUS_NEW,29.7,2.45,11.4,Watch,SYNTHETIC_DEMO
2020-11-23,AUS_HAY,27.2,2.51,25.5,Watch,SYNTHETIC_DEMO
2020-11-23,IDN_TAB,17.4,2.43,13.8,Watch,SYNTHETIC_DEMO
2020-11-23,ZAF_RIC,30.6,2.73,14.2,Watch,SYNTHETIC_DEMO
2020-11-24,IND_VZG,30.2,2.62,14.3,Watch,SYNTHETIC_DEMO
2020-11-24,IND_PAR,25.2,2.67,19.8,Watch,SYNTHETIC_DEMO
2020-11-24,IND_GVM,29.6,2.39,13.0,Watch,SYNTHETIC_DEMO
2020-11-24,IND_DHM,27.1,2.37,11.6,Watch,SYNTHETIC_DEMO
2020-11-24,IND_HLD,21.2,2.86,10.1,Watch,SYNTHETIC_DEMO
2020-11-24,IND_GOP,33.2,2.5,11.0,Watch,SYNTHETIC_DEMO
2020-11-24,AUS_NEW,29.9,2.77,13.3,Watch,SYNTHETIC_DEMO
2020-11-24,AUS_HAY,34.1,2.87,16.4,Watch,SYNTHETIC_DEMO
2020-11-24,IDN_TAB,24.3,2.31,27.7,Watch,SYNTHETIC_DEMO
2020-11-24,ZAF_RIC,27.0,2.69,11.2,Watch,SYNTHETIC_DEMO
2020-11-25,IND_VZG,29.3,2.87,21.9,Watch,SYNTHETIC_DEMO
2020-11-25,IND_PAR,29.9,2.12,19.9,Watch,SYNTHETIC_DEMO
2020-11-25,IND_GVM,20.5,2.29,16.5,Watch,SYNTHETIC_DEMO
2020-11-25,IND_DHM,20.9,2.67,26.6,Watch,SYNTHETIC_DEMO
2020-11-25,IND_HLD,25.7,2.9,11.5,Watch,SYNTHETIC_DEMO
2020-11-25,IND_GOP,21.4,2.37,19.1,Watch,SYNTHETIC_DEMO
2020-11-25,AUS_NEW,26.2,2.76,14.1,Watch,SYNTHETIC_DEMO
2020-11-25,AUS_HAY,24.3,2.06,10.6,Watch,SYNTHETIC_DEMO
2020-11-25,IDN_TAB,34.6,2.13,11.0,Watch,SYNTHETIC_DEMO
2020-11-25,ZAF_RIC,24.1,2.22,16.8,Watch,SYNTHETIC_DEMO
2020-11-26,IND_VZG,28.3,2.03,11.0,Watch,SYNTHETIC_DEMO
2020-11-26,IND_PAR,30.2,2.5,37.3,Watch,SYNTHETIC_DEMO
2020-11-26,IND_GVM,25.1,2.53,14.2,Watch,SYNTHETIC_DEMO
2020-11-26,IND_DHM,25.0,2.48,13.7,Watch,SYNTHETIC_DEMO
2020-11-26,IND_HLD,26.4,2.47,14.8,Watch,SYNTHETIC_DEMO
2020-11-26,IND_GOP,31.3,2.88,11.3,Watch,SYNTHETIC_DEMO
2020-11-26,AUS_NEW,36.5,2.82,16.6,Warning,SYNTHETIC_DEMO
2020-11-26,AUS_HAY,29.0,2.88,19.6,Watch,SYNTHETIC_DEMO
2020-11-26,IDN_TAB,20.5,1.98,10.4,Watch,SYNTHETIC_DEMO
2020-11-26,ZAF_RIC,21.1,2.46,11.1,Watch,SYNTHETIC_DEMO
2020-11-27,IND_VZG,32.5,2.38,25.7,Watch,SYNTHETIC_DEMO
2020-11-27,IND_PAR,36.2,1.84,11.4,Warning,SYNTHETIC_DEMO
2020-11-27,IND_GVM,30.0,2.21,13.9,Watch,SYNTHETIC_DEMO
2020-11-27,IND_DHM,28.0,2.21,15.5,Watch,SYNTHETIC_DEMO
2020-11-27,IND_HLD,27.9,2.74,10.7,Watch,SYNTHETIC_DEMO
2020-11-27,IND_GOP,27.5,2.89,29.2,Watch,SYNTHETIC_DEMO
2020-11-27,AUS_NEW,23.0,2.71,11.4,Watch,SYNTHETIC_DEMO
2020-11-27,AUS_HAY,33.5,2.14,10.5,Watch,SYNTHETIC_DEMO
2020-11-27,IDN_TAB,26.0,2.47,10.8,Watch,SYNTHETIC_DEMO
2020-11-27,ZAF_RIC,25.1,3.07,11.0,Watch,SYNTHETIC_DEMO
2020-11-28,IND_VZG,29.6,2.39,18.1,Watch,SYNTHETIC_DEMO
2020-11-28,IND_PAR,25.0,2.55,11.1,Watch,SYNTHETIC_DEMO
2020-11-28,IND_GVM,31.7,2.12,14.4,Watch,SYNTHETIC_DEMO
2020-11-28,IND_DHM,24.2,2.01,14.6,Watch,SYNTHETIC_DEMO
2020-11-28,IND_HLD,26.9,2.15,10.9,Watch,SYNTHETIC_DEMO
2020-11-28,IND_GOP,25.2,2.17,14.0,Watch,SYNTHETIC_DEMO
2020-11-28,AUS_NEW,26.2,2.27,10.4,Watch,SYNTHETIC_DEMO
2020-11-28,AUS_HAY,27.6,2.46,16.1,Watch,SYNTHETIC_DEMO
2020-11-28,IDN_TAB,26.1,2.74,13.6,Watch,SYNTHETIC_DEMO
2020-11-28,ZAF_RIC,26.7,2.27,12.1,Watch,SYNTHETIC_DEMO
2020-11-29,IND_VZG,24.7,2.2,12.1,Watch,SYNTHETIC_DEMO
2020-11-29,IND_PAR,27.0,2.88,10.2,Watch,SYNTHETIC_DEMO
2020-11-29,IND_GVM,32.7,2.18,19.4,Watch,SYNTHETIC_DEMO
2020-11-29,IND_DHM,31.7,2.89,11.6,Watch,SYNTHETIC_DEMO
2020-11-29,IND_HLD,28.8,2.82,13.2,Watch,SYNTHETIC_DEMO
2020-11-29,IND_GOP,35.5,2.14,11.0,Warning,SYNTHETIC_DEMO
2020-11-29,AUS_NEW,29.0,1.97,16.0,Watch,SYNTHETIC_DEMO
2020-11-29,AUS_HAY,22.9,2.36,16.4,Watch,SYNTHETIC_DEMO
2020-11-29,IDN_TAB,32.4,2.4,13.1,Watch,SYNTHETIC_DEMO
2020-11-29,ZAF_RIC,19.4,2.52,21.2,Watch,SYNTHETIC_DEMO
2020-11-30,IND_VZG,19.2,2.58,12.4,Watch,SYNTHETIC_DEMO
2020-11-30,IND_PAR,28.2,3.0,22.8,Watch,SYNTHETIC_DEMO
2020-11-30,IND_GVM,31.8,2.17,12.2,Watch,SYNTHETIC_DEMO
2020-11-30,IND_DHM,25.4,3.17,10.3,Watch,SYNTHETIC_DEMO
2020-11-30,IND_HLD,13.5,2.36,10.7,Watch,SYNTHETIC_DEMO
2020-11-30,IND_GOP,23.3,2.64,20.5,Watch,SYNTHETIC_DEMO
2020-11-30,AUS_NEW,32.3,2.54,20.9,Watch,SYNTHETIC_DEMO
2020-11-30,AUS_HAY,28.9,2.55,13.8,Watch,SYNTHETIC_DEMO
2020-11-30,IDN_TAB,32.5,2.94,15.0,Watch,SYNTHETIC_DEMO
2020-11-30,ZAF_RIC,28.1,1.95,24.4,Watch,SYNTHETIC_DEMO
2020-12-01,IND_VZG,13.9,0.95,0.0,None,SYNTHETIC_DEMO
2020-12-01,IND_PAR,15.2,1.25,0.0,None,SYNTHETIC_DEMO
2020-12-01,IND_GVM,13.5,0.73,0.0,None,SYNTHETIC_DEMO
2020-12-01,IND_DHM,17.5,1.15,0.0,None,SYNTHETIC_DEMO
2020-12-01,IND_HLD,18.7,1.16,0.0,None,SYNTHETIC_DEMO
2020-12-01,IND_GOP,13.1,1.49,0.0,None,SYNTHETIC_DEMO
2020-12-01,AUS_NEW,16.8,1.48,0.0,None,SYNTHETIC_DEMO
2020-12-01,AUS_HAY,19.2,1.05,0.0,None,SYNTHETIC_DEMO
2020-12-01,IDN_TAB,13.1,1.44,0.0,None,SYNTHETIC_DEMO
2020-12-01,ZAF_RIC,14.6,0.84,0.0,None,SYNTHETIC_DEMO
2020-12-02,IND_VZG,12.3,1.25,0.0,None,SYNTHETIC_DEMO
2020-12-02,IND_PAR,14.0,0.95,0.0,None,SYNTHETIC_DEMO
2020-12-02,IND_GVM,9.8,1.21,0.0,None,SYNTHETIC_DEMO
2020-12-02,IND_DHM,18.4,1.19,0.0,None,SYNTHETIC_DEMO
2020-12-02,IND_HLD,5.7,1.11,0.0,None,SYNTHETIC_DEMO
2020-12-02,IND_GOP,15.9,1.56,0.0,None,SYNTHETIC_DEMO
2020-12-02,AUS_NEW,7.6,1.06,0.0,None,SYNTHETIC_DEMO
2020-12-02,AUS_HAY,21.9,1.14,0.0,None,SYNTHETIC_DEMO
2020-12-02,IDN_TAB,7.8,1.14,0.0,None,SYNTHETIC_DEMO
2020-12-02,ZAF_RIC,15.2,1.1,0.0,None,SYNTHETIC_DEMO
2020-12-03,IND_VZG,11.1,0.81,0.0,None,SYNTHETIC_DEMO
2020-12-03,IND_PAR,13.3,0.91,0.0,None,SYNTHETIC_DEMO
2020-12-03,IND_GVM,11.4,1.71,0.0,None,SYNTHETIC_DEMO
2020-12-03,IND_DHM,10.9,0.59,0.0,None,SYNTHETIC_DEMO
2020-12-03,IND_HLD,5.4,1.24,0.0,None,SYNTHETIC_DEMO
2020-12-03,IND_GOP,18.9,1.46,0.0,None,SYNTHETIC_DEMO
2020-12-03,AUS_NEW,21.3,0.94,0.0,None,SYNTHETIC_DEMO
2020-12-03,AUS_HAY,16.1,0.82,0.0,None,SYNTHETIC_DEMO
2020-12-03,IDN_TAB,15.2,1.66,0.0,None,SYNTHETIC_DEMO
2020-12-03,ZAF_RIC,14.4,0.92,0.0,None,SYNTHETIC_DEMO
2020-12-04,IND_VZG,13.6,1.76,0.0,None,SYNTHETIC_DEMO
2020-12-04,IND_PAR,19.3,0.97,0.0,None,SYNTHETIC_DEMO
2020-12-04,IND_GVM,18.9,0.98,0.0,None,SYNTHETIC_DEMO
2020-12-04,IND_DHM,12.4,0.99,0.0,None,SYNTHETIC_DEMO
2020-12-04,IND_HLD,22.7,0.95,0.0,None,SYNTHETIC_DEMO
2020-12-04,IND_GOP,8.3,1.21,0.0,None,SYNTHETIC_DEMO
2020-12-04,AUS_NEW,21.1,1.3,0.0,None,SYNTHETIC_DEMO
2020-12-04,AUS_HAY,16.1,1.17,0.0,None,SYNTHETIC_DEMO
2020-12-04,IDN_TAB,14.9,1.17,0.0,None,SYNTHETIC_DEMO
2020-12-04,ZAF_RIC,21.4,1.24,0.0,None,SYNTHETIC_DEMO
2020-12-05,IND_VZG,19.0,0.94,0.0,None,SYNTHETIC_DEMO
2020-12-05,IND_PAR,22.4,1.58,0.0,None,SYNTHETIC_DEMO
2020-12-05,IND_GVM,14.8,1.27,0.0,None,SYNTHETIC_DEMO
2020-12-05,IND_DHM,18.1,0.91,0.0,None,SYNTHETIC_DEMO
2020-12-05,IND_HLD,15.9,1.26,0.0,None,SYNTHETIC_DEMO
2020-12-05,IND_GOP,11.0,1.16,0.0,None,SYNTHETIC_DEMO
2020-12-05,AUS_NEW,18.9,0.83,0.0,None,SYNTHETIC_DEMO
2020-12-05,AUS_HAY,19.4,1.23,0.0,None,SYNTHETIC_DEMO
2020-12-05,IDN_TAB,11.1,1.08,0.0,None,SYNTHETIC_DEMO
2020-12-05,ZAF_RIC,19.7,1.2,0.0,None,SYNTHETIC_DEMO
2020-12-06,IND_VZG,7.8,0.78,0.0,None,SYNTHETIC_DEMO
2020-12-06,IND_PAR,17.3,1.34,0.0,None,SYNTHETIC_DEMO
2020-12-06,IND_GVM,21.5,1.04,0.0,None,SYNTHETIC_DEMO
2020-12-06,IND_DHM,22.2,1.14,0.0,None,SYNTHETIC_DEMO
2020-12-06,IND_HLD,8.9,1.37,0.0,None,SYNTHETIC_DEMO
2020-12-06,IND_GOP,9.8,1.07,0.0,None,SYNTHETIC_DEMO
2020-12-06,AUS_NEW,9.4,0.61,0.0,None,SYNTHETIC_DEMO
2020-12-06,AUS_HAY,10.3,1.35,0.0,None,SYNTHETIC_DEMO
2020-12-06,IDN_TAB,14.3,1.53,0.0,None,SYNTHETIC_DEMO
2020-12-06,ZAF_RIC,11.5,1.09,0.0,None,SYNTHETIC_DEMO
2020-12-07,IND_VZG,15.1,1.2,0.0,None,SYNTHETIC_DEMO
2020-12-07,IND_PAR,8.2,0.82,0.0,None,SYNTHETIC_DEMO
2020-12-07,IND_GVM,10.9,1.24,0.0,None,SYNTHETIC_DEMO
2020-12-07,IND_DHM,17.6,1.16,0.0,None,SYNTHETIC_DEMO
2020-12-07,IND_HLD,18.7,0.93,0.0,None,SYNTHETIC_DEMO
2020-12-07,IND_GOP,12.8,1.27,0.0,None,SYNTHETIC_DEMO
2020-12-07,AUS_NEW,13.8,2.01,0.0,None,SYNTHETIC_DEMO
2020-12-07,AUS_HAY,19.7,1.95,0.0,None,SYNTHETIC_DEMO
2020-12-07,IDN_TAB,14.1,1.03,0.0,None,SYNTHETIC_DEMO
2020-12-07,ZAF_RIC,15.5,1.14,0.0,None,SYNTHETIC_DEMO
2020-12-08,IND_VZG,14.7,1.27,0.0,None,SYNTHETIC_DEMO
2020-12-08,IND_PAR,10.9,1.21,0.0,None,SYNTHETIC_DEMO
2020-12-08,IND_GVM,13.8,1.25,0.0,None,SYNTHETIC_DEMO
2020-12-08,IND_DHM,9.3,1.27,0.0,None,SYNTHETIC_DEMO
2020-12-08,IND_HLD,13.6,1.32,0.0,None,SYNTHETIC_DEMO
2020-12-08,IND_GOP,18.7,1.75,0.0,None,SYNTHETIC_DEMO
2020-12-08,AUS_NEW,11.9,0.97,0.0,None,SYNTHETIC_DEMO
2020-12-08,AUS_HAY,10.1,1.34,0.0,None,SYNTHETIC_DEMO
2020-12-08,IDN_TAB,18.1,1.51,0.0,None,SYNTHETIC_DEMO
2020-12-08,ZAF_RIC,21.8,1.05,0.0,None,SYNTHETIC_DEMO
2020-12-09,IND_VZG,20.0,0.77,0.0,None,SYNTHETIC_DEMO
2020-12-09,IND_PAR,9.1,0.95,0.0,None,SYNTHETIC_DEMO
2020-12-09,IND_GVM,13.3,1.57,0.0,None,SYNTHETIC_DEMO
2020-12-09,IND_DHM,11.6,1.64,0.0,None,SYNTHETIC_DEMO
2020-12-09,IND_HLD,10.3,0.91,0.0,None,SYNTHETIC_DEMO
2020-12-09,IND_GOP,14.5,1.12,0.0,None,SYNTHETIC_DEMO
2020-12-09,AUS_NEW,18.6,1.02,0.0,None,SYNTHETIC_DEMO
2020-12-09,AUS_HAY,21.6,1.76,0.0,None,SYNTHETIC_DEMO
2020-12-09,IDN_TAB,19.5,1.02,0.0,None,SYNTHETIC_DEMO
2020-12-09,ZAF_RIC,14.8,1.31,0.0,None,SYNTHETIC_DEMO
2020-12-10,IND_VZG,21.3,0.85,0.0,None,SYNTHETIC_DEMO
2020-12-10,IND_PAR,16.0,1.3,0.0,None,SYNTHETIC_DEMO
2020-12-10,IND_GVM,8.2,1.25,0.0,None,SYNTHETIC_DEMO
2020-12-10,IND_DHM,19.7,1.09,0.0,None,SYNTHETIC_DEMO
2020-12-10,IND_HLD,23.7,1.03,0.0,None,SYNTHETIC_DEMO
2020-12-10,IND_GOP,10.3,0.87,0.0,None,SYNTHETIC_DEMO
2020-12-10,AUS_NEW,12.3,1.17,0.0,None,SYNTHETIC_DEMO
2020-12-10,AUS_HAY,10.5,0.74,0.0,None,SYNTHETIC_DEMO
2020-12-10,IDN_TAB,15.8,0.81,0.0,None,SYNTHETIC_DEMO
2020-12-10,ZAF_RIC,17.6,1.4,0.0,None,SYNTHETIC_DEMO
2020-12-11,IND_VZG,14.4,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-11,IND_PAR,14.0,1.25,0.0,None,SYNTHETIC_DEMO
2020-12-11,IND_GVM,15.4,1.52,0.0,None,SYNTHETIC_DEMO
2020-12-11,IND_DHM,12.1,1.41,0.0,None,SYNTHETIC_DEMO
2020-12-11,IND_HLD,14.6,1.16,0.0,None,SYNTHETIC_DEMO
2020-12-11,IND_GOP,15.5,0.99,0.0,None,SYNTHETIC_DEMO
2020-12-11,AUS_NEW,7.6,0.36,0.0,None,SYNTHETIC_DEMO
2020-12-11,AUS_HAY,19.4,1.2,0.0,None,SYNTHETIC_DEMO
2020-12-11,IDN_TAB,11.2,1.03,0.0,None,SYNTHETIC_DEMO
2020-12-11,ZAF_RIC,21.3,0.81,0.0,None,SYNTHETIC_DEMO
2020-12-12,IND_VZG,14.1,1.42,0.0,None,SYNTHETIC_DEMO
2020-12-12,IND_PAR,16.7,1.3,0.0,None,SYNTHETIC_DEMO
2020-12-12,IND_GVM,5.7,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-12,IND_DHM,16.8,1.55,0.0,None,SYNTHETIC_DEMO
2020-12-12,IND_HLD,15.3,1.27,0.0,None,SYNTHETIC_DEMO
2020-12-12,IND_GOP,19.1,1.1,0.0,None,SYNTHETIC_DEMO
2020-12-12,AUS_NEW,17.2,1.6,0.0,None,SYNTHETIC_DEMO
2020-12-12,AUS_HAY,13.5,1.37,0.0,None,SYNTHETIC_DEMO
2020-12-12,IDN_TAB,23.8,1.53,0.0,None,SYNTHETIC_DEMO
2020-12-12,ZAF_RIC,14.5,1.13,0.0,None,SYNTHETIC_DEMO
2020-12-13,IND_VZG,21.0,1.17,0.0,None,SYNTHETIC_DEMO
2020-12-13,IND_PAR,7.2,1.26,0.0,None,SYNTHETIC_DEMO
2020-12-13,IND_GVM,6.9,0.72,0.0,None,SYNTHETIC_DEMO
2020-12-13,IND_DHM,11.9,0.82,0.0,None,SYNTHETIC_DEMO
2020-12-13,IND_HLD,17.4,1.0,0.0,None,SYNTHETIC_DEMO
2020-12-13,IND_GOP,11.5,1.38,0.0,None,SYNTHETIC_DEMO
2020-12-13,AUS_NEW,16.0,0.92,0.0,None,SYNTHETIC_DEMO
2020-12-13,AUS_HAY,19.7,1.02,0.0,None,SYNTHETIC_DEMO
2020-12-13,IDN_TAB,16.6,1.1,0.0,None,SYNTHETIC_DEMO
2020-12-13,ZAF_RIC,18.4,1.54,0.0,None,SYNTHETIC_DEMO
2020-12-14,IND_VZG,12.1,1.13,0.0,None,SYNTHETIC_DEMO
2020-12-14,IND_PAR,18.9,1.06,0.0,None,SYNTHETIC_DEMO
2020-12-14,IND_GVM,16.1,1.35,0.0,None,SYNTHETIC_DEMO
2020-12-14,IND_DHM,15.0,1.1,0.0,None,SYNTHETIC_DEMO
2020-12-14,IND_HLD,5.0,1.16,0.0,None,SYNTHETIC_DEMO
2020-12-14,IND_GOP,15.6,1.07,0.0,None,SYNTHETIC_DEMO
2020-12-14,AUS_NEW,14.8,0.91,0.0,None,SYNTHETIC_DEMO
2020-12-14,AUS_HAY,10.7,0.85,0.0,None,SYNTHETIC_DEMO
2020-12-14,IDN_TAB,19.5,1.44,0.0,None,SYNTHETIC_DEMO
2020-12-14,ZAF_RIC,12.2,1.41,0.0,None,SYNTHETIC_DEMO
2020-12-15,IND_VZG,16.7,1.57,0.0,None,SYNTHETIC_DEMO
2020-12-15,IND_PAR,10.1,1.37,0.0,None,SYNTHETIC_DEMO
2020-12-15,IND_GVM,15.4,1.2,0.0,None,SYNTHETIC_DEMO
2020-12-15,IND_DHM,11.6,1.22,0.0,None,SYNTHETIC_DEMO
2020-12-15,IND_HLD,13.2,0.76,0.0,None,SYNTHETIC_DEMO
2020-12-15,IND_GOP,11.2,1.13,0.0,None,SYNTHETIC_DEMO
2020-12-15,AUS_NEW,13.3,0.69,0.0,None,SYNTHETIC_DEMO
2020-12-15,AUS_HAY,11.7,1.02,0.0,None,SYNTHETIC_DEMO
2020-12-15,IDN_TAB,19.9,1.07,0.0,None,SYNTHETIC_DEMO
2020-12-15,ZAF_RIC,16.4,0.64,0.0,None,SYNTHETIC_DEMO
2020-12-16,IND_VZG,16.6,1.0,0.0,None,SYNTHETIC_DEMO
2020-12-16,IND_PAR,13.4,1.53,0.0,None,SYNTHETIC_DEMO
2020-12-16,IND_GVM,13.0,1.13,0.0,None,SYNTHETIC_DEMO
2020-12-16,IND_DHM,15.9,1.2,0.0,None,SYNTHETIC_DEMO
2020-12-16,IND_HLD,16.9,0.78,0.0,None,SYNTHETIC_DEMO
2020-12-16,IND_GOP,17.8,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-16,AUS_NEW,7.0,0.6,0.0,None,SYNTHETIC_DEMO
2020-12-16,AUS_HAY,23.3,1.36,0.0,None,SYNTHETIC_DEMO
2020-12-16,IDN_TAB,8.8,1.25,0.0,None,SYNTHETIC_DEMO
2020-12-16,ZAF_RIC,18.8,0.73,0.0,None,SYNTHETIC_DEMO
2020-12-17,IND_VZG,11.5,0.94,0.0,None,SYNTHETIC_DEMO
2020-12-17,IND_PAR,10.1,0.98,0.0,None,SYNTHETIC_DEMO
2020-12-17,IND_GVM,13.7,1.17,0.0,None,SYNTHETIC_DEMO
2020-12-17,IND_DHM,11.7,1.33,0.0,None,SYNTHETIC_DEMO
2020-12-17,IND_HLD,12.1,0.97,0.0,None,SYNTHETIC_DEMO
2020-12-17,IND_GOP,18.6,0.64,0.0,None,SYNTHETIC_DEMO
2020-12-17,AUS_NEW,12.7,1.08,0.0,None,SYNTHETIC_DEMO
2020-12-17,AUS_HAY,16.5,0.98,0.0,None,SYNTHETIC_DEMO
2020-12-17,IDN_TAB,18.7,0.88,0.0,None,SYNTHETIC_DEMO
2020-12-17,ZAF_RIC,18.0,1.66,0.0,None,SYNTHETIC_DEMO
2020-12-18,IND_VZG,17.6,1.19,0.0,None,SYNTHETIC_DEMO
2020-12-18,IND_PAR,21.7,1.07,0.0,None,SYNTHETIC_DEMO
2020-12-18,IND_GVM,10.1,0.42,0.0,None,SYNTHETIC_DEMO
2020-12-18,IND_DHM,16.4,0.7,0.0,None,SYNTHETIC_DEMO
2020-12-18,IND_HLD,9.1,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-18,IND_GOP,13.8,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-18,AUS_NEW,7.9,1.73,0.0,None,SYNTHETIC_DEMO
2020-12-18,AUS_HAY,16.5,0.51,0.0,None,SYNTHETIC_DEMO
2020-12-18,IDN_TAB,15.2,0.96,0.0,None,SYNTHETIC_DEMO
2020-12-18,ZAF_RIC,17.0,1.54,0.0,None,SYNTHETIC_DEMO
2020-12-19,IND_VZG,13.7,0.59,0.0,None,SYNTHETIC_DEMO
2020-12-19,IND_PAR,16.5,1.42,0.0,None,SYNTHETIC_DEMO
2020-12-19,IND_GVM,13.8,0.89,0.0,None,SYNTHETIC_DEMO
2020-12-19,IND_DHM,19.8,1.44,0.0,None,SYNTHETIC_DEMO
2020-12-19,IND_HLD,14.2,1.23,0.0,None,SYNTHETIC_DEMO
2020-12-19,IND_GOP,18.8,1.07,0.0,None,SYNTHETIC_DEMO
2020-12-19,AUS_NEW,15.3,1.24,0.0,None,SYNTHETIC_DEMO
2020-12-19,AUS_HAY,14.2,0.32,0.0,None,SYNTHETIC_DEMO
2020-12-19,IDN_TAB,9.7,1.08,0.0,None,SYNTHETIC_DEMO
2020-12-19,ZAF_RIC,8.1,1.23,0.0,None,SYNTHETIC_DEMO
2020-12-20,IND_VZG,16.2,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-20,IND_PAR,14.1,1.16,0.0,None,SYNTHETIC_DEMO
2020-12-20,IND_GVM,14.9,0.91,0.0,None,SYNTHETIC_DEMO
2020-12-20,IND_DHM,5.0,0.78,0.0,None,SYNTHETIC_DEMO
2020-12-20,IND_HLD,11.3,1.33,0.0,None,SYNTHETIC_DEMO
2020-12-20,IND_GOP,12.8,1.29,0.0,None,SYNTHETIC_DEMO
2020-12-20,AUS_NEW,12.4,0.56,0.0,None,SYNTHETIC_DEMO
2020-12-20,AUS_HAY,17.8,1.34,0.0,None,SYNTHETIC_DEMO
2020-12-20,IDN_TAB,5.5,0.94,0.0,None,SYNTHETIC_DEMO
2020-12-20,ZAF_RIC,5.0,0.44,0.0,None,SYNTHETIC_DEMO
2020-12-21,IND_VZG,16.7,0.73,0.0,None,SYNTHETIC_DEMO
2020-12-21,IND_PAR,11.8,1.06,0.0,None,SYNTHETIC_DEMO
2020-12-21,IND_GVM,19.4,0.83,0.0,None,SYNTHETIC_DEMO
2020-12-21,IND_DHM,15.1,1.06,0.0,None,SYNTHETIC_DEMO
2020-12-21,IND_HLD,18.2,1.47,0.0,None,SYNTHETIC_DEMO
2020-12-21,IND_GOP,16.5,1.27,0.0,None,SYNTHETIC_DEMO
2020-12-21,AUS_NEW,16.0,1.23,0.0,None,SYNTHETIC_DEMO
